valid_time,pressure_level,latitude,longitude,temperature,gpt_height,u_wind,v_wind,sp_humidity,altitude,dew_point,wind_speed,wind_direction
2024-09-25 17:00:00,1000.0,51.973,7.69,16.03189,183.9012,0.032258835,3.083825,0.009612292,18.752703,13.401617872172695,5.994791,269.40067
2024-09-25 17:00:00,975.0,51.973,7.69,14.603912,2289.393,1.1529436,7.9543447,0.009305775,233.45312,12.522029832666652,15.62355,261.7527
2024-09-25 17:00:00,950.0,51.973,7.69,12.913483,4440.371,3.1212492,9.681451,0.008822851,452.79184,11.324556345527267,19.773037,252.13095
2024-09-25 17:00:00,925.0,51.973,7.69,11.266266,6635.0156,5.0281715,9.71714,0.0079892315,676.5833,9.445751944633606,21.267538,242.64052
2024-09-25 17:00:00,900.0,51.973,7.69,9.95401,8876.586,6.202036,8.737952,0.006913785,905.15985,6.923494272426932,20.828775,234.63358
2024-09-25 17:00:00,875.0,51.973,7.69,8.55191,11169.766,6.56201,8.343633,0.0063495263,1138.9991,5.287741572947296,20.633675,231.81604
2024-09-25 17:00:00,850.0,51.973,7.69,6.900299,13515.699,6.1858616,8.680474,0.006183602,1378.2178,4.493814994051325,20.719503,234.52565
2024-09-25 17:00:00,825.0,51.973,7.69,5.2877502,15916.996,6.713402,9.389078,0.00583319,1623.0819,3.2426280901850517,22.436373,234.43439
2024-09-25 17:00:00,800.0,51.973,7.69,3.6871643,18377.855,8.40109,10.058963,0.0051513948,1874.0197,1.0735128305007642,25.475508,230.1319
2024-09-25 17:00:00,775.0,51.973,7.69,1.769928,20899.652,8.997013,9.912491,0.004727531,2131.1714,-0.5471851626253292,26.021603,227.77173
2024-09-25 17:00:00,750.0,51.973,7.69,0.20547485,23486.758,8.8190365,9.114371,0.0042543225,2394.9827,-2.4253109832110162,24.652855,225.94348
2024-09-25 17:00:00,700.0,51.973,7.69,-2.572113,28887.066,9.661487,7.8264484,0.003395897,2945.661,-6.330002260810795,24.16918,219.00978
2024-09-25 17:00:00,650.0,51.973,7.69,-6.357025,34613.562,12.316456,7.5055447,0.0029347609,3529.601,-9.168727817842356,28.036367,211.35777
2024-09-25 17:00:00,600.0,51.973,7.69,-9.56723,40715.11,14.284788,8.1326685,0.00277363,4151.7856,-10.896829732879247,31.952112,209.65388
2024-09-25 17:00:00,550.0,51.973,7.69,-13.65683,47257.684,16.110504,7.494401,0.0022224018,4818.9424,-14.709373414068743,34.538837,204.94725
2024-09-25 17:00:00,500.0,51.973,7.69,-18.20726,54303.047,17.973755,7.365285,0.0016250885,5537.3696,-19.567317291889974,37.757725,202.28284
2024-09-25 17:00:00,450.0,51.973,7.69,-23.80777,61938.59,21.817032,7.970196,0.0009753043,6315.9785,-26.51846921150903,45.15013,200.06825
2024-09-25 17:00:00,400.0,51.973,7.69,-30.503708,70256.5,26.851196,10.3408575,0.00034682732,7164.169,-38.42531597014435,55.93128,201.06256
2024-09-25 17:00:00,350.0,51.973,7.69,-37.85785,79419.875,27.847076,9.075725,0.00016556274,8098.573,-46.616548792975536,56.932564,198.05147
2024-09-25 17:00:00,300.0,51.973,7.69,-42.89621,89693.375,43.99942,0.017849911,0.00011695486,9146.179,-51.034851217475676,85.52784,180.02324
2024-09-25 17:00:00,250.0,51.973,7.69,-50.48311,101582.94,65.05888,2.188097,9.348478e-05,10358.577,-54.47035052859636,126.53556,181.92628
2024-09-25 17:00:00,225.0,51.973,7.69,-55.115982,108234.56,60.311996,-1.8557034,4.500689e-05,11036.854,-61.16955159498063,117.29235,178.23766
2024-09-25 17:00:00,200.0,51.973,7.69,-53.31073,115625.75,41.618546,-0.32323587,8.539646e-06,11790.545,-73.95713005606824,80.90224,179.55501
2024-09-25 17:00:00,175.0,51.973,7.69,-51.597565,124099.375,33.373077,2.9187946,4.845646e-06,12654.614,-78.50917110323324,65.11956,184.99835
2024-09-25 17:00:00,150.0,51.973,7.69,-51.48575,133904.12,26.709808,3.4080048,3.4960303e-06,13654.421,-81.49482186421392,52.34052,187.2713
2024-09-25 17:00:00,125.0,51.973,7.69,-53.385986,145459.12,19.91449,4.7415714,3.2695216e-06,14832.702,-83.001418887536,39.79271,193.39256
2024-09-25 17:00:00,100.0,51.973,7.69,-53.924347,159508.38,15.304261,3.5820284,3.0277542e-06,16265.327,-84.77743234943179,30.553019,193.17319
2024-09-25 17:00:00,70.0,51.973,7.69,-54.377228,181925.88,13.627009,3.8614588,2.8804943e-06,18551.275,-87.1226013126198,27.531681,195.82103
2024-09-25 17:00:00,50.0,51.973,7.69,-54.810562,203045.88,12.271576,5.2897043,3.0033198e-06,20704.916,-88.77985501148993,25.975737,203.31862
2024-09-25 17:00:00,30.0,51.973,7.69,-56.0531,234994.0,13.412506,5.0495977,3.2178095e-06,23962.719,-91.19965993852323,27.85827,200.63057
2024-09-25 17:00:00,20.0,51.973,7.69,-54.463745,260293.56,12.354799,5.191807,3.3024016e-06,26542.557,-93.2184959086362,26.050062,202.79341
2024-09-25 17:00:00,10.0,51.973,7.69,-48.872574,304253.7,20.538101,2.467514,3.424504e-06,31025.242,-96.58891993675006,40.20988,186.85086
2024-09-25 17:00:00,7.0,51.973,7.69,-42.543808,327450.7,24.774567,1.148037,3.5584535e-06,33390.676,-98.16843336354243,48.209473,182.65315
2024-09-25 17:00:00,5.0,51.973,7.69,-36.589523,350063.38,24.038788,7.7598915,3.6876163e-06,35696.53,-99.6302666146445,49.10185,197.89044
2024-09-25 17:00:00,3.0,51.973,7.69,-29.016464,385249.3,36.1828,-4.651803,3.7780283e-06,39284.496,-101.9336663170638,70.91245,172.67401
2024-09-25 17:00:00,2.0,51.973,7.69,-14.947113,414495.94,37.70468,9.658667,3.8790795e-06,42266.82,-103.67756090612025,75.65841,194.36827
2024-09-25 17:00:00,1.0,51.973,7.69,-11.951996,466276.8,45.895416,6.1396866,3.9098086e-06,47547.0,-106.72339637848796,90.00808,187.61954
2024-09-25 16:00:00,1000.0,51.59,6.54,16.887604,141.67958,-0.29052907,3.5807447,0.00988923,14.447296,13.83546686833597,6.983268,274.6386
2024-09-25 16:00:00,975.0,51.59,6.54,15.315338,2256.8225,0.15677184,7.594866,0.0095957555,230.13185,12.987676992848748,14.766349,268.81747
2024-09-25 16:00:00,950.0,51.59,6.54,13.273834,4412.426,1.2975655,8.736755,0.009308614,449.9422,12.131531302903882,17.169134,261.5523
2024-09-25 16:00:00,925.0,51.59,6.54,11.317291,6609.5938,3.4639416,9.388734,0.008550331,673.99097,10.454036748095707,19.452703,249.74863
2024-09-25 16:00:00,900.0,51.59,6.54,9.714508,8851.289,5.5881357,8.7929945,0.0072050206,902.58026,7.5237464745621745,20.251791,237.56317
2024-09-25 16:00:00,875.0,51.59,6.54,8.369049,11142.691,7.1730776,7.803465,0.00624096,1136.2383,5.040839028245762,20.603523,227.41025
2024-09-25 16:00:00,850.0,51.59,6.54,6.809967,13487.215,6.8235655,7.9097147,0.006007973,1375.3131,4.084159851634274,20.305885,229.21626
2024-09-25 16:00:00,825.0,51.59,6.54,5.407135,15888.707,7.016718,8.904178,0.005674809,1620.1971,2.8550901602607657,22.036554,231.76099
2024-09-25 16:00:00,800.0,51.59,6.54,3.8182678,18350.254,7.9799204,9.90097,0.005152162,1871.2051,1.0755772577454779,24.718763,231.13211
2024-09-25 16:00:00,775.0,51.59,6.54,1.9647522,20873.832,8.57425,9.90756,0.004816722,2128.5386,-0.2912504444997338,25.469315,229.12627
2024-09-25 16:00:00,750.0,51.59,6.54,0.26504517,23461.86,9.111429,9.599784,0.0045751967,2392.4438,-1.441771448903069,25.727367,226.49506
2024-09-25 16:00:00,700.0,51.59,6.54,-2.2535095,28867.348,10.552203,9.234234,0.0040053204,2943.6501,-4.157294527137666,27.256771,221.18918
2024-09-25 16:00:00,650.0,51.59,6.54,-6.122406,34602.273,13.217651,9.511663,0.003392166,3528.45,-7.309118425558604,31.65405,215.73947
2024-09-25 16:00:00,600.0,51.59,6.54,-9.220795,40711.223,15.270516,9.945603,0.0028976118,4151.389,-10.346588152302704,35.42398,213.07597
2024-09-25 16:00:00,550.0,51.59,6.54,-13.169769,47266.246,16.216965,8.461582,0.0022855806,4819.8154,-14.368305221678034,35.556248,207.55435
2024-09-25 16:00:00,500.0,51.59,6.54,-17.77214,54324.78,17.932892,7.0832005,0.0016462777,5539.586,-19.41638490958455,37.47935,201.5532
2024-09-25 16:00:00,450.0,51.59,6.54,-23.52658,61969.914,22.2751,8.408519,0.0009404733,6319.1724,-26.915441990879447,46.28149,200.68077
2024-09-25 16:00:00,400.0,51.59,6.54,-30.086288,70299.125,26.380661,10.519611,0.0002620665,7168.5156,-41.12778254593857,55.206474,201.74025
2024-09-25 16:00:00,350.0,51.59,6.54,-37.49321,79478.44,28.30397,7.8779573,0.0001649084,8104.545,-46.652215421227616,57.109776,195.5537
2024-09-25 16:00:00,300.0,51.59,6.54,-42.111603,89782.25,48.61754,-2.348259,0.00012700228,9155.241,-50.322725092252284,94.61489,177.23473
2024-09-25 16:00:00,250.0,51.59,6.54,-50.39865,101698.56,67.00966,2.1520357,9.5695126e-05,10370.367,-54.276091598188486,130.32321,181.83945
2024-09-25 16:00:00,225.0,51.59,6.54,-55.39331,108347.56,62.03116,-2.2585297,4.6097848e-05,11048.376,-60.98431392394328,120.65855,177.91481
2024-09-25 16:00:00,200.0,51.59,6.54,-54.091583,115722.81,44.064453,-1.040514,9.791573e-06,11800.442,-73.03824177289978,85.67812,178.6473
2024-09-25 16:00:00,175.0,51.59,6.54,-51.94925,124172.25,33.57875,2.5078497,4.943906e-06,12662.046,-78.3820622688631,65.45351,184.27124
2024-09-25 16:00:00,150.0,51.59,6.54,-52.247116,133950.56,27.880219,3.7225447,3.5368193e-06,13659.156,-81.42403415545408,54.675625,187.6051
2024-09-25 16:00:00,125.0,51.59,6.54,-53.34691,145496.94,20.103775,3.9389534,3.2391335e-06,14836.559,-83.05730440932446,39.821552,191.08559
2024-09-25 16:00:00,100.0,51.59,6.54,-54.176727,159531.25,17.057663,3.5280504,3.0239062e-06,16267.66,-84.78487828675074,33.85916,191.68576
2024-09-25 16:00:00,70.0,51.59,6.54,-54.246613,181966.5,13.437538,4.1771154,2.879723e-06,18555.418,-87.124123242406,27.35334,197.26808
2024-09-25 16:00:00,50.0,51.59,6.54,-55.02617,203070.75,13.550886,5.586502,3.0037681e-06,20707.453,-88.77902444796827,28.491385,202.40445
2024-09-25 16:00:00,30.0,51.59,6.54,-55.597046,235083.75,12.222431,4.754386,3.2132893e-06,23971.871,-91.20723777475527,25.492632,201.25546
2024-09-25 16:00:00,20.0,51.59,6.54,-54.447556,260398.94,12.057702,4.8772182,3.303554e-06,26553.3,-93.21666464399871,25.283033,202.02283
2024-09-25 16:00:00,10.0,51.59,6.54,-48.716217,304361.12,18.451752,2.9053812,3.430394e-06,31036.197,-96.58029940036812,36.30916,188.94823
2024-09-25 16:00:00,7.0,51.59,6.54,-44.0421,327498.44,23.709366,1.3858213,3.5544172e-06,33395.547,-98.17400444373756,46.165874,183.34515
2024-09-25 16:00:00,5.0,51.59,6.54,-35.677734,350075.3,24.533737,6.6023216,3.689569e-06,35697.746,-99.62771989223954,49.38635,195.06213
2024-09-25 16:00:00,3.0,51.59,6.54,-26.9236,385485.2,38.7614,-1.9967899,3.772263e-06,39308.55,-101.94077925367425,75.44587,177.05103
2024-09-25 16:00:00,2.0,51.59,6.54,-15.149261,414791.88,35.24936,6.59881,3.8656526e-06,42297.0,-103.69331404501276,69.70941,190.60326
2024-09-25 16:00:00,1.0,51.59,6.54,-12.681244,466667.25,43.591217,7.616352,3.8847684e-06,47586.816,-106.75132665710748,86.018005,189.9108
2024-08-24 20:00:00,1000.0,51.116,7.885,26.334137,533.0137,1.3868027,3.1534348,0.011949282,54.35227,16.7615634049372,6.696345,246.26129
2024-08-24 20:00:00,975.0,51.116,7.885,24.8378,2668.6914,1.2909231,3.1511488,0.011948407,272.1308,16.362455717618825,6.6194024,247.72269
2024-08-24 20:00:00,950.0,51.116,7.885,23.230621,4877.199,3.4561443,6.7524843,0.011737842,497.3359,15.679523119494956,14.745149,242.89514
2024-08-24 20:00:00,925.0,51.116,7.885,22.253815,7159.086,6.600275,11.249084,0.011589352,730.02356,15.067256666701597,25.352438,239.59819
2024-08-24 20:00:00,900.0,51.116,7.885,20.670074,9492.984,8.89163,13.454581,0.011478446,968.015,14.494412893168091,31.348713,236.54077
2024-08-24 20:00:00,875.0,51.116,7.885,18.537506,11876.844,10.229705,14.654472,0.011395372,1211.101,13.948181062390486,34.739876,235.08264
2024-08-24 20:00:00,850.0,51.116,7.885,16.478912,14311.828,11.562013,15.873801,0.011237826,1459.4003,13.290337654620442,38.173462,233.9315
2024-08-24 20:00:00,825.0,51.116,7.885,14.530182,16802.055,12.8706045,16.910477,0.011123121,1713.3328,12.67810771041431,41.309082,232.72516
2024-08-24 20:00:00,800.0,51.116,7.885,12.959625,19352.879,13.984047,17.593979,0.010873128,1973.4445,11.866915492356805,43.68677,231.52162
2024-08-24 20:00:00,775.0,51.116,7.885,11.446442,21970.137,14.968826,18.125732,0.010075983,2240.3303,10.2493310762376,45.69504,230.44899
2024-08-24 20:00:00,750.0,51.116,7.885,9.73526,24656.36,15.525178,18.945908,0.009133201,2514.2488,8.311935076878028,47.613316,230.66718
2024-08-24 20:00:00,700.0,51.116,7.885,6.2218323,30252.254,16.94249,21.082687,0.007417809,3084.8713,4.30927499243285,52.57459,231.21391
2024-08-24 20:00:00,650.0,51.116,7.885,2.2025452,36177.133,16.061127,22.439865,0.0060183704,3689.0408,0.3442239701699774,53.641087,234.40717
2024-08-24 20:00:00,600.0,51.116,7.885,-1.8335876,42480.086,15.5356865,22.888245,0.005203087,4331.763,-2.727520580397602,53.77202,235.83281
2024-08-24 20:00:00,550.0,51.116,7.885,-5.9180603,49223.53,15.303445,23.145554,0.0037262226,5019.4033,-8.256073904887355,53.93629,236.528
2024-08-24 20:00:00,500.0,51.116,7.885,-10.638763,56483.098,14.599674,23.665619,0.002633284,5759.673,-13.804520149782402,54.051758,238.32895
2024-08-24 20:00:00,450.0,51.116,7.885,-15.576263,64357.805,14.705499,24.124008,0.0019460733,6562.6694,-18.693363852703506,54.918884,238.63437
2024-08-24 20:00:00,400.0,51.116,7.885,-21.110382,72981.5,14.23636,24.719986,0.0013728742,7442.042,-24.04063720663071,55.450626,240.06215
2024-08-24 20:00:00,350.0,51.116,7.885,-27.568802,82527.125,13.789428,24.858078,0.00081421575,8415.425,-31.142053510397673,55.25679,240.98172
2024-08-24 20:00:00,300.0,51.116,7.885,-35.390472,93223.94,12.866486,24.28482,0.00040005147,9506.196,-39.832371986176604,53.421978,242.08464
2024-08-24 20:00:00,250.0,51.116,7.885,-45.18489,105417.69,12.712465,24.474152,0.00015124328,10749.612,-50.389066078051385,53.6088,242.55154
2024-08-24 20:00:00,225.0,51.116,7.885,-49.514145,112244.31,14.856901,23.54065,7.4156516e-05,11445.734,-57.22795900438102,54.110363,237.74329
2024-08-24 20:00:00,200.0,51.116,7.885,-53.635544,119732.0,16.013184,22.534897,4.368971e-05,12209.266,-62.30201874638466,53.737373,234.6026
2024-08-24 20:00:00,175.0,51.116,7.885,-56.636124,128079.0,12.232671,23.17952,1.2233358e-05,13060.423,-72.43430970066007,50.94672,242.17776
2024-08-24 20:00:00,150.0,51.116,7.885,-56.666794,137650.88,11.533004,21.3051,6.5379236e-06,14036.482,-77.58417743854542,47.092205,241.57217
2024-08-24 20:00:00,125.0,51.116,7.885,-57.340424,148984.06,12.085671,18.611435,3.5416724e-06,15192.146,-82.5212976786596,43.136124,237.00159
2024-08-24 20:00:00,100.0,51.116,7.885,-55.56311,162819.25,10.626251,13.031249,3.084202e-06,16602.943,-84.66920273459101,32.684887,230.80469
2024-08-24 20:00:00,70.0,51.116,7.885,-54.166992,185224.69,1.4617577,10.547599,2.817821e-06,18887.662,-87.24752594241528,20.6988,262.10983
2024-08-24 20:00:00,50.0,51.116,7.885,-52.463547,206443.12,2.4764805,4.1275034,2.9509283e-06,21051.34,-88.87770421914952,9.3565645,239.03647
2024-08-24 20:00:00,30.0,51.116,7.885,-51.67987,238821.94,1.1723423,-0.6705217,3.1447626e-06,24353.06,-91.3233489579793,2.6252534,150.23259
2024-08-24 20:00:00,20.0,51.116,7.885,-46.728104,264918.94,-5.08469,-0.37710065,3.256493e-06,27014.213,-93.29194095758946,9.910968,4.241516
2024-08-24 20:00:00,10.0,51.116,7.885,-41.039825,310422.8,-2.445466,-2.204339,3.4877612e-06,31654.316,-96.49704951759679,6.3997564,42.03145
2024-08-24 20:00:00,7.0,51.116,7.885,-37.94615,334295.0,-1.5470238,-0.06357664,3.5954408e-06,34088.6,-98.11765490665633,3.009705,2.353302
2024-08-24 20:00:00,5.0,51.116,7.885,-28.771988,357466.94,1.6902657,-1.493166,3.655362e-06,36451.484,-99.67251628008225,4.384013,138.54291
2024-08-24 20:00:00,3.0,51.116,7.885,-21.177414,393893.25,-0.7451774,-1.6673231,3.708733e-06,40165.934,-102.0198393323782,3.5499732,65.91868
2024-08-24 20:00:00,2.0,51.116,7.885,-10.312592,423832.2,-4.1427593,-6.711252,3.8117942e-06,43218.855,-103.75702228699227,15.3308935,58.31357
2024-08-24 20:00:00,1.0,51.116,7.885,-8.020111,476749.75,2.4677296,-6.0363083,3.8695116e-06,48614.945,-106.76842709272954,12.676269,112.23544
2024-08-04 12:00:00,1000.0,54.423,13.167,20.402008,765.6387,3.6070642,2.5255451,0.011039704,78.07342,15.529652391094164,8.559364,214.99841
2024-08-04 12:00:00,975.0,54.423,13.167,18.26529,2905.165,4.358651,3.0999575,0.010876335,296.2444,14.905394784298881,10.396832,215.42117
2024-08-04 12:00:00,950.0,54.423,13.167,16.218414,5084.4727,5.135332,3.4613953,0.010468598,518.4719,13.916920180564912,12.038145,213.98135
2024-08-04 12:00:00,925.0,54.423,13.167,14.65152,7306.328,6.0869102,3.8900661,0.0094968565,745.0381,12.02888304128422,14.041885,212.58212
2024-08-04 12:00:00,900.0,54.423,13.167,12.937164,9575.031,6.7089634,3.9846144,0.008713607,976.3815,10.32546746776364,15.16785,210.70709
2024-08-04 12:00:00,875.0,54.423,13.167,11.225983,11893.625,6.413122,3.7087364,0.008340005,1212.8123,9.255366178747963,14.400544,210.04099
2024-08-04 12:00:00,850.0,54.423,13.167,9.604401,14264.484,5.865365,3.24621,0.007889003,1454.5726,8.009724854641398,13.031035,208.96251
2024-08-04 12:00:00,825.0,54.423,13.167,8.064117,16692.11,5.412115,2.72085,0.0071998835,1702.1215,6.245592179049326,11.774924,206.6902
2024-08-04 12:00:00,800.0,54.423,13.167,6.421051,19179.305,5.4379473,2.4381123,0.0065386333,1955.7448,4.422190779923634,11.584318,204.14915
2024-08-04 12:00:00,775.0,54.423,13.167,4.840973,21729.457,5.911496,2.6479769,0.005909931,2215.7878,2.544237988611967,12.591158,204.12936
2024-08-04 12:00:00,750.0,54.423,13.167,3.537262,24348.547,6.692358,3.0627575,0.0051145293,2482.8608,0.08079471447230278,14.306469,204.5912
2024-08-04 12:00:00,700.0,54.423,13.167,0.09951782,29807.934,8.612598,2.9512463,0.0035793844,3039.5632,-5.641511551905616,17.697136,198.91486
2024-08-04 12:00:00,650.0,54.423,13.167,-3.1575623,35597.316,9.798437,2.0450878,0.002527644,3629.916,-11.05613371080392,19.457027,191.78929
2024-08-04 12:00:00,600.0,54.423,13.167,-6.7569275,41767.543,11.19937,1.5222721,0.0014078312,4259.104,-19.112545172625158,21.969967,187.74048
2024-08-04 12:00:00,550.0,54.423,13.167,-11.247162,48370.58,10.988128,2.166604,0.0011275758,4932.4263,-22.66910834444766,21.770412,191.15431
2024-08-04 12:00:00,500.0,54.423,13.167,-16.273285,55471.742,10.322675,3.3566027,0.00089425803,5656.5435,-26.314152190246425,21.09979,198.01286
2024-08-04 12:00:00,450.0,54.423,13.167,-21.784927,63161.93,7.5794926,5.9050026,0.0007471121,6440.724,-29.39481834711625,18.67683,217.92131
2024-08-04 12:00:00,400.0,54.423,13.167,-28.324768,71553.44,7.650936,8.307195,0.00035828445,7296.42,-38.107222480264895,21.95303,227.35489
2024-08-04 12:00:00,350.0,54.423,13.167,-34.54294,80815.81,9.273491,11.79958,0.00012241733,8240.919,-49.29923914315825,29.172352,231.83559
2024-08-04 12:00:00,300.0,54.423,13.167,-42.16475,91203.0,10.722257,4.0392475,7.4757e-05,9300.117,-54.81207503409137,22.272226,200.6422
2024-08-04 12:00:00,250.0,54.423,13.167,-47.685974,103132.81,18.103683,-10.13998,2.8234615e-05,10516.62,-63.91601349058871,40.334682,150.74655
2024-08-04 12:00:00,225.0,54.423,13.167,-48.508423,109931.25,17.294205,-8.888553,1.721995e-05,11209.867,-68.3022459236767,37.797363,152.79858
2024-08-04 12:00:00,200.0,54.423,13.167,-47.70929,117546.06,13.102594,-7.60042,7.3327437e-06,11986.362,-74.9689904635854,29.444162,149.88327
2024-08-04 12:00:00,175.0,54.423,13.167,-48.077393,126180.56,11.944878,-6.1392612,4.364266e-06,12866.836,-79.1685005818691,26.106188,152.79837
2024-08-04 12:00:00,150.0,54.423,13.167,-48.054947,136139.88,9.4178915,-4.2249784,2.8924478e-06,13882.403,-82.64271057542261,20.06464,155.83842
2024-08-04 12:00:00,125.0,54.423,13.167,-49.326385,147888.44,7.865197,-2.808731,3.0408028e-06,15080.424,-83.4344342086278,16.2343,160.3479
2024-08-04 12:00:00,100.0,54.423,13.167,-49.720154,162213.62,4.152302,-2.401988,2.7527958e-06,16541.186,-85.33291978471263,9.324591,149.95184
2024-08-04 12:00:00,70.0,54.423,13.167,-51.214706,185048.94,3.0566187,1.802989,2.764953e-06,18869.74,-87.35492609285613,6.8982186,210.53482
2024-08-04 12:00:00,50.0,54.423,13.167,-51.13188,206477.88,-2.6363773,-0.41995114,2.9999455e-06,21054.883,-88.78610899098922,5.1893044,9.050659
2024-08-04 12:00:00,30.0,54.423,13.167,-49.555252,239098.56,-4.3899155,2.6118927,3.1693107e-06,24381.268,-91.2814868721859,9.929454,329.2484
2024-08-04 12:00:00,20.0,54.423,13.167,-45.442123,265315.88,-7.0886173,0.974711,3.3287715e-06,27054.69,-93.17673734421567,13.908792,352.17072
2024-08-04 12:00:00,10.0,54.423,13.167,-37.58641,311378.88,-7.7107325,5.0249853,3.5637722e-06,31751.809,-96.3886878993868,17.890285,326.90823
2024-08-04 12:00:00,7.0,54.423,13.167,-30.106598,335880.56,-6.5147247,0.7725843,3.635918e-06,34250.285,-98.0626407087531,12.75232,353.23685
2024-08-04 12:00:00,5.0,54.423,13.167,-25.133331,359586.25,-13.802256,3.9220066,3.6598067e-06,36667.594,-99.66667358604417,27.891525,344.13715
2024-08-04 12:00:00,3.0,54.423,13.167,-14.333099,396688.88,-17.230484,7.2832117,3.7851041e-06,40451.008,-101.92495029371753,36.362526,337.08655
2024-08-04 12:00:00,2.0,54.423,13.167,-6.8663025,427340.62,-20.111374,5.4158926,3.8493135e-06,43576.617,-103.71255309377769,40.486,344.9281
2024-08-04 12:00:00,1.0,54.423,13.167,-11.819672,480033.3,-29.617722,9.610038,4.0072873e-06,48949.773,-106.61623874915395,60.52689,342.02338
2024-07-21 17:00:00,1000.0,52.161,13.463,28.523346,650.8164,2.1668558,0.9615061,0.011214543,66.3648,15.773270382152207,4.608073,203.92845
2024-07-21 17:00:00,975.0,52.161,13.463,26.409576,2849.7346,3.4252148,1.3016119,0.010968577,290.59204,15.035658626655437,7.1225996,200.80724
2024-07-21 17:00:00,950.0,52.161,13.463,24.400055,5090.457,2.7106314,1.6367378,0.010752521,519.08215,14.327055322134633,6.155081,211.12448
2024-07-21 17:00:00,925.0,52.161,13.463,22.7565,7376.383,1.724514,2.0318851,0.010468859,752.1817,13.507246429274963,5.180436,229.67786
2024-07-21 17:00:00,900.0,52.161,13.463,20.653473,9710.5625,1.0466595,2.3026686,0.010351431,990.2018,12.91590749072385,4.9167156,245.55621
2024-07-21 17:00:00,875.0,52.161,13.463,18.485992,12092.367,0.5331045,2.5629702,0.010276038,1233.0782,12.375558727240925,5.0886364,258.24988
2024-07-21 17:00:00,850.0,52.161,13.463,16.421783,14525.691,0.29500896,2.8353586,0.010138944,1481.2083,11.732964495332181,5.541236,264.05994
2024-07-21 17:00:00,825.0,52.161,13.463,14.389069,17013.836,0.2787817,3.2452784,0.009958383,1734.9285,11.012607568568981,6.331535,265.09012
2024-07-21 17:00:00,800.0,52.161,13.463,12.399567,19560.094,0.93420255,3.4184456,0.0097836405,1994.5745,10.286484089412857,6.8885765,254.71526
2024-07-21 17:00:00,775.0,52.161,13.463,10.589508,22169.5,1.3608484,3.1203928,0.009419896,2260.66,9.251604056765203,6.6172724,246.43729
2024-07-21 17:00:00,750.0,52.161,13.463,8.852203,24846.324,2.1143408,2.9508543,0.008516304,2533.6199,7.290953912375715,7.0564284,234.37772
2024-07-21 17:00:00,700.0,52.161,13.463,5.2743225,30421.477,3.4636335,2.7247028,0.006466873,3102.1272,2.3746530365850096,8.566308,218.19072
2024-07-21 17:00:00,650.0,52.161,13.463,1.2989807,36320.504,3.2306805,3.3805065,0.005381651,3703.6606,-1.1860864344983533,9.089426,226.29825
2024-07-21 17:00:00,600.0,52.161,13.463,-2.2190857,42605.504,3.7661743,3.5003824,0.004140578,4344.5522,-5.757777392441876,9.994578,222.90521
2024-07-21 17:00:00,550.0,52.161,13.463,-6.084076,49337.08,4.5721493,3.2262554,0.0026896114,5030.982,-12.36776344822314,10.877391,215.20802
2024-07-21 17:00:00,500.0,52.161,13.463,-10.481537,56593.445,4.9416485,2.320732,0.0017578239,5770.9253,-18.649452248465728,10.612313,205.15602
2024-07-21 17:00:00,450.0,52.161,13.463,-15.324066,64472.0,4.5095196,1.5474186,0.0012717308,6574.3145,-23.577174885999984,9.267506,198.93939
2024-07-21 17:00:00,400.0,52.161,13.463,-21.054688,73098.5,4.5233383,1.437583,0.00077578425,7453.9727,-30.245263511894088,9.226022,197.63101
2024-07-21 17:00:00,350.0,52.161,13.463,-28.09233,82632.625,5.4488297,2.3854904,0.0007235382,8426.183,-32.37182233612871,11.5622225,203.64374
2024-07-21 17:00:00,300.0,52.161,13.463,-36.36119,93299.56,8.478694,0.8201016,0.0004005807,9513.907,-39.819629134709025,16.558142,185.52475
2024-07-21 17:00:00,250.0,52.161,13.463,-46.90332,105411.06,10.422126,1.8509159,0.00015307977,10748.937,-50.28441020467734,20.575947,190.07043
2024-07-21 17:00:00,225.0,52.161,13.463,-52.28276,112173.5,12.996525,1.6939859,8.2827595e-05,11438.514,-56.331948982344265,25.476856,187.42615
2024-07-21 17:00:00,200.0,52.161,13.463,-53.99936,119578.0,11.530335,5.6886673,4.9152426e-05,12193.5625,-61.39854725258305,24.992489,206.26013
2024-07-21 17:00:00,175.0,52.161,13.463,-51.635788,128052.25,12.04464,4.4179955,1.6356003e-05,13057.695,-70.43596781559638,24.93819,200.14313
2024-07-21 17:00:00,150.0,52.161,13.463,-52.911118,137828.25,8.138113,2.8140182,4.718565e-06,14054.57,-79.64472150308848,16.73821,199.0745
2024-07-21 17:00:00,125.0,52.161,13.463,-52.699875,149349.62,6.8090315,3.18538,2.8563945e-06,15229.423,-83.80610309733304,14.612397,205.07098
2024-07-21 17:00:00,100.0,52.161,13.463,-54.03514,163422.06,9.788401,0.3061545,2.9054472e-06,16664.412,-85.01849770711013,19.036388,181.79147
2024-07-21 17:00:00,70.0,52.161,13.463,-53.759857,185794.0,1.8616028,2.1389542,2.7784145e-06,18945.715,-87.32739995417987,5.511974,228.96587
2024-07-21 17:00:00,50.0,52.161,13.463,-51.929794,207125.94,1.2606096,3.6847458,2.9983375e-06,21120.967,-88.78909162125206,7.5701246,251.11337
